,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,township,range,section,aliquot,data_source,geometry
333,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.27,surface+subsurface,Itasca,56.0,23.0,22.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((481700.1524 5241461.228800001, 482095.40029999986 5241466.7601, 482094.38879999984 5241067.264900001, 481697.4534999998 5241058.885600001, 481700.1524 5241461.228800001))"
334,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.16,surface+subsurface,Itasca,56.0,23.0,22.0,NESW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((480897.50659999996 5240634.0462, 481296.1322999997 5240645.287699999, 481291.74629999977 5240240.014900001, 480891.4331 5240225.9121, 480897.50659999996 5240634.0462))"
335,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,42.03,surface+subsurface,Itasca,56.0,23.0,14.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((482939.42420000024 5242716.326300001, 483346.79949999973 5242683.396, 483343.41559999995 5242272.103, 482933.91509999987 5242295.9855, 482939.42420000024 5242716.326300001))"
336,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,28.7,28.72,surface+subsurface,Itasca,56.0,23.0,15.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((481726.4548000004 5243138.7315, 482134.4500000002 5243220.737199999, 482126.0314999996 5242842.535800001, 481899.4369000001 5242899.0887, 481723.39470000006 5242945.4869, 481726.4548000004 5243138.7315))"
337,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,24.25,17.92,surface+subsurface,Itasca,56.0,23.0,15.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((481318.4480999997 5243056.7542, 481726.4548000004 5243138.7315, 481723.39470000006 5242945.4869, 481511.56099999975 5243001.318299999, 481315.5904000001 5242718.965399999, 481318.4480999997 5243056.7542))"
338,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,49.42,48.7,surface+subsurface,Itasca,56.0,23.0,2.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483012.43840000033 5246379.679099999, 483220.78419999965 5246374.885299999, 483308.28170000017 5246372.8781, 483422.0778999999 5246370.2676, 483402.6457000002 5245882.617799999, 482997.0416000001 5245902.4350000005, 483012.43840000033 5246379.679099999))"
339,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,37.3,surface+subsurface,Itasca,56.0,23.0,2.0,SWSW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((482173.6319000004 5245191.2118999995, 482572.8156000003 5245158.7444, 482563.48510000017 5244776.919500001, 482167.4952999996 5244815.7162999995, 482173.6319000004 5245191.2118999995))"
340,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,39.0,38.67,surface+subsurface,Itasca,54.0,24.0,33.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((469975.6326000001 5218979.8947, 470375.6353000002 5218977.643100001, 470378.6218999997 5218574.240499999, 470004.92679999955 5218576.397500001, 470005.1599000003 5218747.270400001, 469976.63740000036 5218775.894400001, 469975.6326000001 5218979.8947))"
341,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,10.0,11.8,surface+subsurface,Itasca,54.0,24.0,33.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((469541.62959999964 5218982.3683, 469575.62990000006 5218982.1734, 469975.6326000001 5218979.8947, 469976.63740000036 5218775.894400001, 469934.0267000003 5218818.6569, 469641.85140000004 5218897.9375, 469575.69959999993 5218953.6664, 469541.62959999964 5218982.3683))"
342,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,13.5,12.77,surface+subsurface,Cass,139.0,31.0,22.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((379459.1001000004 5189593.773, 379541.74590000045 5189595.538799999, 379458.55090000015 5189548.4772, 379458.3892000001 5189544.76, 379589.2142000003 5189444.3158, 379654.4227 5189198.5932, 379656.5482999999 5189197.3868, 379445.7801999999 5189192.7368, 379459.1001000004 5189593.773))"
343,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,30.46,32.62,surface+subsurface,Cass,140.0,31.0,5.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((376024.5055999998 5203975.2728, 376280.12430000026 5203978.8673, 376269.5602000002 5203649.077099999, 375867.3585000001 5203646.762499999, 375877.8417999996 5203973.2201000005, 376024.5055999998 5203975.2728))"
344,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,30.46,32.24,surface+subsurface,Cass,140.0,31.0,5.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375632.4940999998 5203969.7862, 375877.8417999996 5203973.2201000005, 375867.3585000001 5203646.762499999, 375465.15749999974 5203644.447899999, 375475.48699999973 5203965.324899999, 375632.4940999998 5203969.7862))"
345,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.89,surface+subsurface,Cass,140.0,31.0,5.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375465.15749999974 5203644.447899999, 375867.3585000001 5203646.762499999, 375853.82710000034 5203225.3879, 375451.59240000043 5203223.073100001, 375465.15749999974 5203644.447899999))"
346,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.89,surface+subsurface,Cass,140.0,31.0,5.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375867.3585000001 5203646.762499999, 376269.5602000002 5203649.077099999, 376256.06230000034 5203227.7027, 375853.82710000034 5203225.3879, 375867.3585000001 5203646.762499999))"
347,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.89,surface+subsurface,Cass,140.0,31.0,5.0,NESW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375853.82710000034 5203225.3879, 376256.06230000034 5203227.7027, 376242.56439999957 5202806.328, 375840.29569999967 5202804.013, 375853.82710000034 5203225.3879))"
348,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.89,surface+subsurface,Cass,140.0,31.0,5.0,NWSW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375451.59240000043 5203223.073100001, 375853.82710000034 5203225.3879, 375840.29569999967 5202804.013, 375438.02749999985 5202801.698000001, 375451.59240000043 5203223.073100001))"
349,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.86,surface+subsurface,Cass,140.0,31.0,5.0,SWSW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375438.02749999985 5202801.698000001, 375840.29569999967 5202804.013, 375826.79169999994 5202383.489399999, 375424.4622999998 5202380.3235, 375438.02749999985 5202801.698000001))"
350,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.77,surface+subsurface,Cass,140.0,31.0,5.0,SESW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375840.29569999967 5202804.013, 376242.56439999957 5202806.328, 376229.1211000001 5202386.655300001, 375826.79169999994 5202383.489399999, 375840.29569999967 5202804.013))"
351,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.71,surface+subsurface,Cass,140.0,31.0,5.0,NWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((376256.06230000034 5203227.7027, 376655.9502999997 5203230.004000001, 376643.66309999954 5202808.6362, 376242.56439999957 5202806.328, 376256.06230000034 5203227.7027))"
352,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.63,surface+subsurface,Cass,140.0,31.0,5.0,SWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((376242.56439999957 5202806.328, 376643.66309999954 5202808.6362, 376631.45040000044 5202389.8211, 376229.1211000001 5202386.655300001, 376242.56439999957 5202806.328))"
353,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.91,surface+subsurface,Cass,140.0,31.0,7.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375017.7503000004 5202381.2906, 375424.4622999998 5202380.3235, 375411.7061999999 5201984.323100001, 375004.89829999954 5201983.487500001, 375017.7503000004 5202381.2906))"
354,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.09,surface+subsurface,Cass,140.0,31.0,7.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((374611.03729999997 5202382.285599999, 375017.7503000004 5202381.2906, 375004.89829999954 5201983.487500001, 374598.0893000001 5201982.6525, 374611.03729999997 5202382.285599999))"
355,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.1,surface+subsurface,Cass,140.0,31.0,7.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((374598.0893000001 5201982.6525, 375004.89829999954 5201983.487500001, 374992.0462999996 5201585.670700001, 374585.14180000033 5201583.018999999, 374598.0893000001 5201982.6525))"
356,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.91,surface+subsurface,Cass,140.0,31.0,7.0,SENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375004.89829999954 5201983.487500001, 375411.7061999999 5201984.323100001, 375398.9502999997 5201588.322699999, 374992.0462999996 5201585.670700001, 375004.89829999954 5201983.487500001))"
357,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.28,surface+subsurface,Cass,140.0,31.0,7.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((374204.3233000003 5202383.3081, 374611.03729999997 5202382.285599999, 374598.0893000001 5201982.6525, 374191.2790000001 5201981.8488, 374204.3233000003 5202383.3081))"
358,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,38.65,39.09,surface+subsurface,Cass,140.0,31.0,7.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((373810.4199000001 5202384.324899999, 374204.3233000003 5202383.3081, 374191.2790000001 5201981.8488, 373799.1638000002 5201981.0743, 373810.4199000001 5202384.324899999))"
359,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,38.47,38.91,surface+subsurface,Cass,140.0,31.0,7.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((373799.1638000002 5201981.0743, 374191.2790000001 5201981.8488, 374178.23429999966 5201580.3673, 373787.9079 5201577.824200001, 373799.1638000002 5201981.0743))"
360,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.28,surface+subsurface,Cass,140.0,31.0,7.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((374191.2790000001 5201981.8488, 374598.0893000001 5201982.6525, 374585.14180000033 5201583.018999999, 374178.23429999966 5201580.3673, 374191.2790000001 5201981.8488))"
361,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.43,surface+subsurface,Cass,140.0,31.0,8.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375826.79169999994 5202383.489399999, 376229.1211000001 5202386.655300001, 376213.31230000034 5201988.9362, 375812.5164000001 5201986.6296999995, 375826.79169999994 5202383.489399999))"
362,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.35,surface+subsurface,Cass,140.0,31.0,8.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375424.4622999998 5202380.3235, 375826.79169999994 5202383.489399999, 375812.5164000001 5201986.6296999995, 375411.7061999999 5201984.323100001, 375424.4622999998 5202380.3235))"
363,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.16,surface+subsurface,Cass,140.0,31.0,8.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((375411.7061999999 5201984.323100001, 375812.5164000001 5201986.6296999995, 375798.2718000002 5201590.6208, 375398.9502999997 5201588.322699999, 375411.7061999999 5201984.323100001))"
