,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,meridian,township,range,aliquot,geometry
2628,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,45.96,46.01,subsurface,5,12N,59W,NENW,"POLYGON ((-10899668.3962 5658751.583700001, -10900240.0994 5658763.5009, -10900241.0551 5659415.511200003, -10899798.8676 5659413.645999998, -10899669.4201 5659413.4868, -10899668.3962 5658751.583700001))"
2629,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.78,subsurface,5,12N,59W,SWNE,"POLYGON ((-10903654.964 5658238.685800001, -10904221.5991 5658246.536600001, -10904223.8983 5658818.621799998, -10903656.5335 5658811.6005000025, -10903654.964 5658238.685800001))"
2630,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,12N,59W,SENE,"POLYGON ((-10903088.3258 5658230.799800001, -10903654.964 5658238.685800001, -10903656.5335 5658811.6005000025, -10903089.1533 5658804.5396, -10903088.3258 5658230.799800001))"
2631,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.05,subsurface,5,12N,59W,SWNW,"POLYGON ((-10902518.6635 5658223.524400003, -10903088.3258 5658230.799800001, -10903089.1533 5658804.5396, -10902519.5744 5658797.360200003, -10902518.6635 5658223.524400003))"
2632,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.1,subsurface,5,12N,59W,SWNE,"POLYGON ((-10899096.1404 5658167.207800001, -10899667.5127 5658178.6679000035, -10899668.3962 5658751.583700001, -10899096.897 5658739.648800001, -10899096.1404 5658167.207800001))"
2633,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.16,subsurface,5,12N,59W,SENW,"POLYGON ((-10899667.5127 5658178.6679000035, -10900239.2593 5658190.101499997, -10900240.0994 5658763.5009, -10899668.3962 5658751.583700001, -10899667.5127 5658178.6679000035))"
2634,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.18,subsurface,5,12N,59W,SWNW,"POLYGON ((-10900239.2593 5658190.101499997, -10900811.0091 5658201.495499998, -10900811.5213 5658775.378700003, -10900240.0994 5658763.5009, -10900239.2593 5658190.101499997))"
2635,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,12N,59W,SWNW,"POLYGON ((-10897956.197 5658145.917000003, -10898524.771 5658155.708400004, -10898525.339 5658727.6787, -10897956.9168 5658717.974600002, -10897956.197 5658145.917000003))"
2636,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.87,subsurface,5,12N,59W,SENW,"POLYGON ((-10897387.6261 5658136.085900001, -10897956.197 5658145.917000003, -10897956.9168 5658717.974600002, -10897388.2563 5658708.230899997, -10897387.6261 5658136.085900001))"
2637,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.88,surface+subsurface,5,12N,59W,NESE,"POLYGON ((-10903086.6759 5657655.586400002, -10903652.9895 5657665.127099998, -10903654.964 5658238.685800001, -10903088.3258 5658230.799800001, -10903086.6759 5657655.586400002))"
2638,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.76,subsurface,5,12N,59W,NWSE,"POLYGON ((-10903652.9895 5657665.127099998, -10904219.303 5657674.6325, -10904221.5991 5658246.536600001, -10903654.964 5658238.685800001, -10903652.9895 5657665.127099998))"
2639,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.29,subsurface,5,12N,59W,NWSW,"POLYGON ((-10900238.308 5657615.544500001, -10900809.9896 5657626.006899998, -10900811.0091 5658201.495499998, -10900239.2593 5658190.101499997, -10900238.308 5657615.544500001))"
2640,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,12N,59W,NWSE,"POLYGON ((-10899095.1331 5657594.544399999, -10899666.6262 5657605.042199999, -10899667.5127 5658178.6679000035, -10899096.1404 5658167.207800001, -10899095.1331 5657594.544399999))"
2641,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.07,subsurface,5,12N,59W,NESE,"POLYGON ((-10898523.6399 5657584.011500001, -10899095.1331 5657594.544399999, -10899096.1404 5658167.207800001, -10898524.771 5658155.708400004, -10898523.6399 5657584.011500001))"
2642,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,12N,59W,NESW,"POLYGON ((-10897386.9959 5657563.9641999975, -10897955.3194 5657574.005400002, -10897956.197 5658145.917000003, -10897387.6261 5658136.085900001, -10897386.9959 5657563.9641999975))"
2643,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.74,subsurface,5,12N,59W,SWSE,"POLYGON ((-10903651.0148 5657091.5874999985, -10904217.0038 5657102.760700002, -10904219.303 5657674.6325, -10903652.9895 5657665.127099998, -10903651.0148 5657091.5874999985))"
2644,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.86,surface+subsurface,5,12N,59W,SESE,"POLYGON ((-10903085.0259 5657080.414099999, -10903651.0148 5657091.5874999985, -10903652.9895 5657665.127099998, -10903086.6759 5657655.586400002, -10903085.0259 5657080.414099999))"
2645,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.14,subsurface,5,12N,59W,SESW,"POLYGON ((-10901946.9965 5657065.487000003, -10902516.0097 5657072.950400002, -10902517.3381 5657648.227600001, -10901947.9972 5657640.829499997, -10901946.9965 5657065.487000003))"
2646,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.13,subsurface,5,12N,59W,SWSE,"POLYGON ((-10901377.9833 5657058.023500003, -10901946.9965 5657065.487000003, -10901947.9972 5657640.829499997, -10901378.9935 5657633.435800001, -10901377.9833 5657058.023500003))"
2647,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.29,subsurface,5,12N,59W,SWSW,"POLYGON ((-10900237.3565 5657041.006300002, -10900808.9702 5657050.559799999, -10900809.9896 5657626.006899998, -10900238.308 5657615.544500001, -10900237.3565 5657041.006300002))"
2648,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.08,subsurface,5,12N,59W,SESE,"POLYGON ((-10898522.5121 5657012.350699998, -10899094.1258 5657021.904200003, -10899095.1331 5657594.544399999, -10898523.6399 5657584.011500001, -10898522.5121 5657012.350699998))"
2649,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.15,subsurface,5,12N,59W,SWSE,"POLYGON ((-10899094.1258 5657021.904200003, -10899665.7395 5657031.453199998, -10899666.6262 5657605.042199999, -10899095.1331 5657594.544399999, -10899094.1258 5657021.904200003))"
2650,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.07,subsurface,5,12N,59W,SENE,"POLYGON ((-10898524.771 5658155.708400004, -10899096.1404 5658167.207800001, -10899096.897 5658739.648800001, -10898525.339 5658727.6787, -10898524.771 5658155.708400004))"
2651,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,12N,59W,SENE,"POLYGON ((-10900811.0091 5658201.495499998, -10901380.0036 5658208.872100003, -10901380.7755 5658782.781999998, -10900811.5213 5658775.378700003, -10900811.0091 5658201.495499998))"
2652,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.86,subsurface,5,12N,59W,SWNE,"POLYGON ((-10896819.3057 5658126.228799999, -10897387.6261 5658136.085900001, -10897388.2563 5658708.230899997, -10896819.7256 5658698.482799999, -10896819.3057 5658126.228799999))"
2653,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.15,subsurface,5,12N,59W,NWSW,"POLYGON ((-10902517.3381 5657648.227600001, -10903086.6759 5657655.586400002, -10903088.3258 5658230.799800001, -10902518.6635 5658223.524400003, -10902517.3381 5657648.227600001))"
2654,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.97,subsurface,5,12N,59W,NENW,"POLYGON ((-10901941.6635 5656492.5779, -10902510.7077 5656499.711900003, -10902516.0097 5657072.950400002, -10901946.9965 5657065.487000003, -10901941.6635 5656492.5779))"
2655,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.13,subsurface,5,12N,59W,NESE,"POLYGON ((-10900809.9896 5657626.006899998, -10901378.9935 5657633.435800001, -10901380.0036 5658208.872100003, -10900811.0091 5658201.495499998, -10900809.9896 5657626.006899998))"
2656,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.23,subsurface,5,12N,59W,NESW,"POLYGON ((-10899666.6262 5657605.042199999, -10900238.308 5657615.544500001, -10900239.2593 5658190.101499997, -10899667.5127 5658178.6679000035, -10899666.6262 5657605.042199999))"
2657,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,12N,59W,NWSW,"POLYGON ((-10897955.3194 5657574.005400002, -10898523.6399 5657584.011500001, -10898524.771 5658155.708400004, -10897956.197 5658145.917000003, -10897955.3194 5657574.005400002))"
2658,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.13,subsurface,5,12N,59W,SWSW,"POLYGON ((-10902516.0097 5657072.950400002, -10903085.0259 5657080.414099999, -10903086.6759 5657655.586400002, -10902517.3381 5657648.227600001, -10902516.0097 5657072.950400002))"
2659,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,12N,59W,SWNW,"POLYGON ((-10902505.4027 5655926.496699996, -10903074.4747 5655933.248300001, -10903079.7518 5656506.815099999, -10902510.7077 5656499.711900003, -10902505.4027 5655926.496699996))"
2660,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.98,subsurface,5,12N,59W,SENW,"POLYGON ((-10901936.3336 5655919.7053999975, -10902505.4027 5655926.496699996, -10902510.7077 5656499.711900003, -10901941.6635 5656492.5779, -10901936.3336 5655919.7053999975))"
2661,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.96,subsurface,5,12N,59W,SWNE,"POLYGON ((-10901367.2616 5655912.879199997, -10901936.3336 5655919.7053999975, -10901941.6635 5656492.5779, -10901372.6225 5656485.443999998, -10901367.2616 5655912.879199997))"
2662,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.82,subsurface,5,12N,59W,SWSW,"POLYGON ((-10897954.4389 5657002.1127, -10898522.5121 5657012.350699998, -10898523.6399 5657584.011500001, -10897955.3194 5657574.005400002, -10897954.4389 5657002.1127))"
2663,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,12N,59W,NWNW,"POLYGON ((-10902510.7077 5656499.711900003, -10903079.7518 5656506.815099999, -10903085.0259 5657080.414099999, -10902516.0097 5657072.950400002, -10902510.7077 5656499.711900003))"
2664,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.95,subsurface,5,12N,59W,NWNE,"POLYGON ((-10901372.6225 5656485.443999998, -10901941.6635 5656492.5779, -10901946.9965 5657065.487000003, -10901377.9833 5657058.023500003, -10901372.6225 5656485.443999998))"
2665,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.93,subsurface,5,12N,59W,NENE,"POLYGON ((-10900803.5816 5656478.270499997, -10901372.6225 5656485.443999998, -10901377.9833 5657058.023500003, -10900808.9702 5657050.559799999, -10900803.5816 5656478.270499997))"
2666,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.97,subsurface,5,12N,59W,SWSE,"POLYGON ((-10901356.54 5654767.7754999995, -10901925.6678 5654773.925099999, -10901931.0008 5655346.7993, -10901361.9008 5655340.3156, -10901356.54 5654767.7754999995))"
2667,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.96,subsurface,5,12N,59W,NWSE,"POLYGON ((-10901361.9008 5655340.3156, -10901931.0008 5655346.7993, -10901936.3336 5655919.7053999975, -10901367.2616 5655912.879199997, -10901361.9008 5655340.3156))"
2668,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.7,subsurface,5,12N,59W,NWNE,"POLYGON ((-10896807.652 5654121.324500002, -10897373.7711 5654130.5151999965, -10897378.8047 5654702.0891999975, -10896812.6577 5654693.2403, -10896807.652 5654121.324500002))"
2669,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.93,subsurface,5,12N,59W,NWNE,"POLYGON ((-10899075.1653 5654158.552699998, -10899644.3149 5654168.2086, -10899649.2492 5654740.706500001, -10899080.1708 5654730.251000002, -10899075.1653 5654158.552699998))"
2670,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.94,subsurface,5,12N,59W,SWNE,"POLYGON ((-10899070.1598 5653586.868500002, -10899639.3805 5653595.742899999, -10899644.3149 5654168.2086, -10899075.1653 5654158.552699998, -10899070.1598 5653586.868500002))"
2671,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.7,subsurface,5,12N,59W,SWNE,"POLYGON ((-10896802.6431 5653549.431999996, -10897368.7406 5653558.977600001, -10897373.7711 5654130.5151999965, -10896807.652 5654121.324500002, -10896802.6431 5653549.431999996))"
2672,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.88,subsurface,5,12N,59W,NENE,"POLYGON ((-10898506.0156 5654148.861500002, -10899075.1653 5654158.552699998, -10899080.1708 5654730.251000002, -10898511.0923 5654719.795699999, -10898506.0156 5654148.861500002))"
