,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,data_source,geometry
196,MN,University of Minnesota,40.0,39.21,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,2,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((492239.26379999984 5226547.441500001, 492641.4696000004 5226548.973099999, 492638.11099999957 5226152.703600001, 492236.73029999994 5226154.4561, 492239.26379999984 5226547.441500001))"
197,MN,University of Minnesota,40.0,39.82,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,2,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((493039.53139999975 5226150.9505, 493440.95139999967 5226149.1971, 493435.92140000034 5225745.9902, 493035.3359000003 5225751.1062, 493039.53139999975 5226150.9505))"
198,MN,University of Minnesota,40.0,39.49,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,2,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((492638.11099999957 5226152.703600001, 493039.53139999975 5226150.9505, 493035.3359000003 5225751.1062, 492634.7507999996 5225756.221999999, 492638.11099999957 5226152.703600001))"
199,MN,University of Minnesota,40.0,39.41,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,2,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((492634.7507999996 5225756.221999999, 493035.3359000003 5225751.1062, 493031.14020000026 5225351.248500001, 492631.39049999975 5225359.740700001, 492634.7507999996 5225756.221999999))"
200,MN,University of Minnesota,40.0,40.05,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((494244.3877999997 5225333.216, 494651.1369000003 5225328.474199999, 494645.68900000025 5224930.0701, 494240.5016999999 5224933.8741999995, 494244.3877999997 5225333.216))"
201,MN,University of Minnesota,40.0,39.9,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,12,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((494240.5016999999 5224933.8741999995, 494645.68900000025 5224930.0701, 494640.24120000005 5224531.6515999995, 494236.6160000004 5224534.5326000005, 494240.5016999999 5224933.8741999995))"
202,MN,University of Minnesota,40.0,40.31,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,6,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((485780.74619999994 5226158.2073, 486188.64269999973 5226158.0418, 486189.25380000006 5225758.974099999, 485781.04509999976 5225758.3452, 485780.74619999994 5226158.2073))"
203,MN,University of Minnesota,40.0,40.34,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,54,22,6,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((485781.04509999976 5225758.3452, 486189.25380000006 5225758.974099999, 486189.8646 5225359.9066, 485781.3443999998 5225358.464299999, 485781.04509999976 5225758.3452))"
204,MN,University of Minnesota,22.43,29.7,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,20,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((488067.2312000003 5231800.0187, 488174.84810000006 5231801.2453000005, 488172.9605999999 5231397.526699999, 487778.8372999998 5231394.0197, 487778.74069999997 5231557.9409, 487899.8284999998 5231626.4428, 488067.2312000003 5231800.0187))"
205,MN,University of Minnesota,47.41,47.79,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,20,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((487778.74069999997 5231557.9409, 487778.8372999998 5231394.0197, 487779.0745000001 5230991.3013, 487387.07490000036 5230988.8071, 487384.71270000003 5231390.538899999, 487384.1579 5231484.918199999, 487462.5762 5231434.051100001, 487673.06769999955 5231498.159399999, 487778.74069999997 5231557.9409))"
206,MN,University of Minnesota,40.0,40.83,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((494617.0711000003 5231768.644400001, 495024.0697999997 5231766.6800999995, 495027.55819999985 5231360.684900001, 494620.1151999999 5231363.8058, 494617.0711000003 5231768.644400001))"
207,MN,University of Minnesota,40.0,40.62,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((494213.5603 5231366.9197, 494620.1151999999 5231363.8058, 494623.1593000004 5230958.9561, 494217.0482000001 5230963.203199999, 494213.5603 5231366.9197))"
208,MN,University of Minnesota,40.0,40.87,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((494620.1151999999 5231363.8058, 495027.55819999985 5231360.684900001, 495031.04700000025 5230954.6899, 494623.1593000004 5230958.9561, 494620.1151999999 5231363.8058))"
209,MN,University of Minnesota,40.0,40.46,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((493399.5645000003 5231373.210100001, 493806.56240000017 5231370.065099999, 493810.0508000003 5230967.459100001, 493403.0533999996 5230971.7151, 493399.5645000003 5231373.210100001))"
210,MN,University of Minnesota,27.4,28.73,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((493810.0508000003 5230967.459100001, 494217.0482000001 5230963.203199999, 494218.80539999995 5230759.8245, 493845.9769000001 5230618.5712, 493834.63829999976 5230564.5451, 493813.53890000004 5230564.8248, 493810.0508000003 5230967.459100001))"
211,MN,University of Minnesota,40.0,40.46,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((493403.0533999996 5230971.7151, 493810.0508000003 5230967.459100001, 493813.53890000004 5230564.8248, 493406.54140000045 5230570.219699999, 493403.0533999996 5230971.7151))"
212,MN,University of Minnesota,40.0,40.56,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,10,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((491379.26740000024 5233777.070800001, 491782.39049999975 5233775.203, 491782.1288999999 5233368.7093, 491377.8803000003 5233370.924000001, 491379.26740000024 5233777.070800001))"
213,MN,University of Minnesota,40.0,39.68,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490971.6201999998 5232978.3245, 491376.74370000046 5232974.5197, 491375.6069 5232578.101299999, 490969.60809999984 5232583.482799999, 490971.6201999998 5232978.3245))"
214,MN,University of Minnesota,40.0,39.7,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,28,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((489353.5449999999 5230189.731799999, 489752.79339999985 5230191.2393, 489764.71729999967 5229789.3958, 489364.65699999966 5229788.263499999, 489353.5449999999 5230189.731799999))"
215,MN,University of Minnesota,40.0,39.62,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490563.61099999957 5232588.863700001, 490969.60809999984 5232583.482799999, 490967.5959000001 5232188.5843, 490560.72360000014 5232195.5419, 490563.61099999957 5232588.863700001))"
216,MN,University of Minnesota,40.0,39.77,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490969.60809999984 5232583.482799999, 491375.6069 5232578.101299999, 491374.46970000025 5232181.6545, 490967.5959000001 5232188.5843, 490969.60809999984 5232583.482799999))"
217,MN,University of Minnesota,40.0,40.26,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490965.58380000014 5231793.685799999, 491373.33249999955 5231785.194, 491363.6975999996 5231385.2272, 490959.3229 5231392.2192, 490965.58380000014 5231793.685799999))"
218,MN,University of Minnesota,40.0,39.92,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490959.3229 5231392.2192, 491363.6975999996 5231385.2272, 491354.06240000017 5230985.2464000005, 490953.0619999999 5230990.752599999, 490959.3229 5231392.2192))"
219,MN,University of Minnesota,40.0,39.78,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((491363.6975999996 5231385.2272, 491768.0734000001 5231378.2349, 491755.06269999966 5230979.7402, 491354.06240000017 5230985.2464000005, 491363.6975999996 5231385.2272))"
220,MN,University of Minnesota,40.0,39.44,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((491354.06240000017 5230985.2464000005, 491755.06269999966 5230979.7402, 491742.05009999964 5230581.244999999, 491344.42480000015 5230585.2381, 491354.06240000017 5230985.2464000005))"
221,MN,University of Minnesota,40.0,39.1,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((491344.42480000015 5230585.2381, 491742.05009999964 5230581.244999999, 491729.03610000014 5230182.7502, 491334.78720000014 5230185.216600001, 491344.42480000015 5230585.2381))"
222,MN,University of Minnesota,2.0,39.78,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,57,23,25,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((484037.90139999986 5248378.3083999995, 484439.21190000046 5248372.474400001, 484441.0756999999 5247971.077400001, 484040.3278000001 5247977.3488, 484037.90139999986 5248378.3083999995))"
223,MN,University of Minnesota,40.0,32.3,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,57,22,35,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((492785.051 5248002.1798, 493181.54760000017 5248012.462099999, 493178.5382000003 5247683.4672, 492797.2335000001 5247659.9713, 492785.051 5248002.1798))"
224,MN,University of Minnesota,36.2,36.12,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483351.5088999998 5243495.885399999, 483633.41170000006 5243467.0746, 483755.1102999998 5243186.373, 483755.4391000001 5243052.7096, 483350.18340000045 5243094.6746, 483351.5088999998 5243495.885399999))"
225,MN,University of Minnesota,40.0,40.89,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483350.18340000045 5243094.6746, 483755.4391000001 5243052.7096, 483754.1776999999 5242650.4649, 483346.79949999973 5242683.396, 483350.18340000045 5243094.6746))"
226,MN,University of Minnesota,40.0,41.1,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483346.79949999973 5242683.396, 483754.1776999999 5242650.4649, 483752.9160000002 5242248.2203, 483343.41559999995 5242272.103, 483346.79949999973 5242683.396))"
227,MN,University of Minnesota,4.59,41.31,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,14,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483343.41559999995 5242272.103, 483752.9160000002 5242248.2203, 483751.65479999967 5241845.9757, 483340.02990000043 5241860.781300001, 483343.41559999995 5242272.103))"
228,MN,University of Minnesota,40.0,39.68,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((484202.4671 5245850.91, 484596.8426000001 5245839.015000001, 484583.21439999994 5245432.539799999, 484186.27639999986 5245447.3181, 484202.4671 5245850.91))"
229,MN,University of Minnesota,40.0,39.93,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((484186.27639999986 5245447.3181, 484583.21439999994 5245432.539799999, 484569.59499999974 5245026.329700001, 484170.0031000003 5245043.861199999, 484186.27639999986 5245447.3181))"
230,MN,University of Minnesota,40.0,39.67,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483789.33829999994 5245462.096100001, 484186.27639999986 5245447.3181, 484170.0031000003 5245043.861199999, 483770.4128999999 5245061.3924, 483789.33829999994 5245462.096100001))"
231,MN,University of Minnesota,40.0,39.95,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((483770.4128999999 5245061.3924, 484170.0031000003 5245043.861199999, 484153.72919999994 5244640.3904, 483751.4852 5244660.6888999995, 483770.4128999999 5245061.3924))"
232,MN,University of Minnesota,40.0,40.48,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((484980.4994000001 5245417.748500001, 485377.78440000024 5245402.956900001, 485369.1311999997 5244991.3083999995, 484969.36230000015 5245008.8192, 484980.4994000001 5245417.748500001))"
233,MN,University of Minnesota,40.0,40.74,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,56,23,1,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((484969.36230000015 5245008.8192, 485369.1311999997 5244991.3083999995, 485360.4768000003 5244579.6603999995, 484958.2249999996 5244599.8763, 484969.36230000015 5245008.8192))"
234,MN,University of Minnesota,40.0,39.92,Trust Fund: University (University Trust),Department of Natural Resources,Itasca,55,22,34,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((490202.99370000046 5228583.791999999, 490604.4923999999 5228583.244999999, 490607.66750000045 5228181.5897, 490204.73110000044 5228182.796599999, 490202.99370000046 5228583.791999999))"
